,California and Steiner Lot,MISSION ST 2000,MISSION ST 2100,MISSION ST 2200,MISSION ST 2300
631,58.0,47.0,54.0,36.0,32.0
632,63.0,46.0,51.0,35.0,36.0
633,59.0,48.0,52.0,36.0,27.0
634,51.0,47.0,52.0,44.0,23.0
635,52.0,45.0,47.0,36.0,27.0
636,55.0,38.0,49.0,37.0,28.0
637,51.0,30.0,47.0,43.0,31.0
638,48.0,34.0,39.0,44.0,29.0
639,45.0,43.0,44.0,36.0,26.0
640,40.0,38.0,45.0,31.0,35.0
641,42.0,32.0,46.0,26.0,42.0
642,42.0,33.0,38.0,34.0,38.0
643,40.0,34.0,37.0,31.0,39.0
644,40.0,30.0,36.0,30.0,30.0
645,44.0,28.0,34.0,40.0,29.0
646,52.0,33.0,35.0,45.0,25.0
647,56.0,28.0,31.0,35.0,22.0
648,47.0,21.0,22.0,18.0,10.0
649,34.0,1.0,0.0,0.0,0.0
650,36.0,0.0,0.0,0.0,0.0
651,38.0,0.0,0.0,0.0,0.0
652,35.0,0.0,0.0,0.0,0.0
653,29.0,0.0,0.0,0.0,0.0
654,31.0,0.0,0.0,0.0,0.0
655,29.0,0.0,0.0,0.0,0.0
656,27.0,0.0,0.0,0.0,0.0
657,22.0,0.0,0.0,0.0,0.0
658,21.0,0.0,0.0,0.0,0.0
659,20.0,0.0,0.0,0.0,0.0
660,19.0,0.0,0.0,0.0,0.0
661,15.0,0.0,0.0,0.0,0.0
662,14.0,0.0,0.0,0.0,0.0
663,11.0,0.0,0.0,0.0,0.0
664,9.0,0.0,0.0,0.0,0.0
665,7.0,0.0,0.0,0.0,0.0
666,6.0,0.0,0.0,0.0,0.0
667,5.0,0.0,0.0,0.0,0.0
668,5.0,0.0,0.0,0.0,0.0
669,2.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0,0.0,0.0,0.0
684,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,2.0,0.0
701,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0,0.0
707,0.0,1.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0,0.0
709,0.0,1.0,0.0,0.0,0.0
710,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,0.0
713,0.0,1.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0,0.0
716,0.0,1.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0
719,1.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,0.0,0.0
723,0.0,1.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,0.0
725,0.0,1.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0,0.0
727,2.0,0.0,0.0,0.0,1.0
728,0.0,1.0,0.0,1.0,0.0
729,0.0,0.0,0.0,0.0,0.0
730,0.0,0.0,0.0,0.0,0.0
731,0.0,0.0,1.0,0.0,0.0
732,0.0,1.0,0.0,0.0,1.0
733,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0,0.0
737,1.0,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,1.0,0.0
739,1.0,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0,1.0
743,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.0
749,0.0,2.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0,0.0,0.0,0.0
776,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,0.0,0.0
796,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,0.0,0.0
800,1.0,0.0,0.0,0.0,0.0
801,2.0,0.0,1.0,0.0,0.0
802,3.0,3.0,6.0,0.0,1.0
803,7.0,9.0,7.0,4.0,4.0
804,16.0,20.0,10.0,9.0,6.0
805,20.0,19.0,12.0,17.0,11.0
806,22.0,20.0,14.0,16.0,14.0
807,23.0,22.0,15.0,19.0,14.0
808,25.0,30.0,19.0,28.0,14.0
809,26.0,34.0,20.0,30.0,13.0
810,31.0,28.0,24.0,31.0,9.0
811,32.0,37.0,19.0,27.0,12.0
812,34.0,31.0,18.0,25.0,20.0
813,40.0,33.0,19.0,20.0,19.0
814,42.0,32.0,26.0,26.0,23.0
815,40.0,27.0,32.0,35.0,23.0
816,42.0,25.0,30.0,37.0,24.0
817,44.0,31.0,33.0,35.0,26.0
818,49.0,29.0,28.0,34.0,26.0
819,52.0,35.0,28.0,35.0,28.0
820,52.0,29.0,27.0,34.0,28.0
821,48.0,37.0,32.0,37.0,29.0
822,46.0,37.0,36.0,31.0,29.0
823,50.0,39.0,34.0,27.0,30.0
824,53.0,38.0,29.0,30.0,26.0
825,50.0,36.0,31.0,34.0,27.0
826,42.0,33.0,30.0,36.0,33.0
827,46.0,27.0,33.0,43.0,33.0
828,46.0,30.0,34.0,39.0,35.0
829,51.0,29.0,32.0,43.0,31.0
830,54.0,31.0,30.0,37.0,26.0
831,51.0,42.0,32.0,29.0,28.0
832,50.0,43.0,32.0,25.0,26.0
833,48.0,38.0,32.0,36.0,27.0
834,44.0,34.0,21.0,31.0,15.0
835,49.0,34.0,25.0,35.0,26.0
836,42.0,39.0,34.0,30.0,25.0
837,40.0,35.0,40.0,31.0,25.0
838,40.0,37.0,30.0,30.0,24.0
839,34.0,32.0,31.0,35.0,23.0
840,30.0,16.0,17.0,29.0,14.0
841,28.0,1.0,0.0,0.0,0.0
842,28.0,1.0,0.0,0.0,0.0
843,29.0,0.0,0.0,0.0,0.0
844,29.0,0.0,0.0,0.0,0.0
845,28.0,0.0,0.0,0.0,0.0
846,26.0,0.0,0.0,0.0,0.0
847,24.0,0.0,0.0,0.0,0.0
848,19.0,0.0,0.0,0.0,0.0
849,17.0,0.0,0.0,0.0,0.0
850,15.0,0.0,0.0,0.0,0.0
851,11.0,0.0,0.0,0.0,0.0
852,9.0,0.0,0.0,0.0,0.0
853,5.0,0.0,0.0,0.0,0.0
854,4.0,0.0,0.0,0.0,0.0
855,3.0,0.0,0.0,0.0,0.0
856,1.0,0.0,0.0,0.0,0.0
857,1.0,0.0,0.0,0.0,0.0
858,1.0,0.0,0.0,0.0,0.0
859,1.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0
862,0.0,0.0,0.0,0.0,0.0
863,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,0.0,0.0,0.0
865,0.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.0,0.0,0.0
867,0.0,0.0,0.0,0.0,0.0
868,0.0,0.0,0.0,0.0,0.0
869,0.0,0.0,0.0,0.0,0.0
870,0.0,0.0,0.0,0.0,0.0
871,0.0,0.0,0.0,0.0,0.0
872,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,0.0,0.0,0.0
874,0.0,0.0,0.0,0.0,0.0
875,0.0,0.0,0.0,0.0,0.0
876,0.0,0.0,0.0,0.0,0.0
877,0.0,0.0,0.0,0.0,0.0
878,0.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,0.0,0.0
883,0.0,0.0,0.0,0.0,0.0
884,0.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0
886,0.0,0.0,0.0,0.0,0.0
887,0.0,0.0,0.0,0.0,0.0
888,0.0,0.0,0.0,0.0,0.0
889,0.0,0.0,0.0,0.0,0.0
890,0.0,0.0,0.0,0.0,0.0
891,0.0,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,0.0,0.0
893,0.0,0.0,0.0,0.0,0.0
894,0.0,0.0,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0,0.0
896,1.0,0.0,1.0,0.0,1.0
897,6.0,0.0,1.0,0.0,1.0
898,9.0,2.0,1.0,0.0,2.0
899,17.0,5.0,1.0,5.0,3.0
900,20.0,15.0,6.0,6.0,4.0
901,19.0,20.0,12.0,10.0,5.0
902,22.0,27.0,12.0,15.0,5.0
903,28.0,25.0,14.0,17.0,12.0
904,27.0,28.0,16.0,17.0,17.0
905,28.0,23.0,16.0,19.0,19.0
906,28.0,27.0,22.0,17.0,13.0
907,40.0,23.0,28.0,19.0,21.0
908,49.0,37.0,27.0,21.0,26.0
909,53.0,35.0,39.0,23.0,23.0
910,54.0,33.0,36.0,20.0,21.0
911,56.0,35.0,31.0,24.0,21.0
912,57.0,30.0,31.0,23.0,32.0
913,62.0,30.0,23.0,25.0,34.0
914,60.0,33.0,25.0,29.0,29.0
915,64.0,40.0,33.0,29.0,36.0
916,63.0,42.0,29.0,29.0,38.0
917,65.0,42.0,32.0,29.0,41.0
918,70.0,39.0,36.0,28.0,32.0
919,64.0,37.0,35.0,27.0,28.0
920,72.0,30.0,29.0,28.0,24.0
921,68.0,25.0,26.0,30.0,22.0
922,63.0,24.0,31.0,31.0,26.0
923,60.0,26.0,29.0,33.0,25.0
924,55.0,30.0,28.0,29.0,24.0
925,61.0,40.0,38.0,26.0,28.0
926,52.0,37.0,36.0,31.0,30.0
927,52.0,43.0,34.0,27.0,33.0
928,53.0,37.0,31.0,23.0,33.0
929,46.0,28.0,35.0,24.0,30.0
930,53.0,27.0,33.0,24.0,28.0
931,60.0,29.0,38.0,24.0,37.0
932,58.0,29.0,30.0,30.0,32.0
933,49.0,29.0,32.0,30.0,31.0
934,55.0,30.0,32.0,35.0,35.0
935,49.0,26.0,36.0,27.0,28.0
936,49.0,16.0,24.0,17.0,13.0
937,42.0,0.0,1.0,0.0,0.0
938,36.0,0.0,2.0,0.0,0.0
939,39.0,0.0,1.0,0.0,0.0
940,37.0,0.0,0.0,0.0,0.0
941,37.0,0.0,0.0,0.0,0.0
942,37.0,0.0,0.0,0.0,0.0
943,41.0,0.0,0.0,0.0,0.0
944,39.0,0.0,0.0,0.0,0.0
945,34.0,0.0,0.0,0.0,0.0
946,30.0,0.0,0.0,0.0,0.0
947,26.0,0.0,0.0,0.0,0.0
948,21.0,0.0,0.0,0.0,0.0
949,19.0,0.0,0.0,0.0,0.0
950,16.0,0.0,0.0,0.0,0.0
951,9.0,0.0,0.0,0.0,0.0
952,8.0,0.0,0.0,0.0,0.0
953,8.0,0.0,0.0,0.0,0.0
954,5.0,0.0,0.0,0.0,0.0
955,3.0,0.0,0.0,0.0,0.0
956,2.0,0.0,0.0,0.0,0.0
957,1.0,0.0,0.0,0.0,0.0
958,0.0,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0,0.0
961,0.0,0.0,0.0,0.0,0.0
962,0.0,0.0,0.0,0.0,0.0
963,0.0,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0
967,0.0,0.0,0.0,0.0,0.0
968,0.0,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0,0.0
970,0.0,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0,0.0
974,0.0,0.0,0.0,0.0,0.0
975,0.0,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0,0.0
986,0.0,2.0,0.0,0.0,0.0
987,0.0,1.0,0.0,0.0,1.0
988,0.0,0.0,0.0,0.0,0.0
989,1.0,0.0,0.0,0.0,1.0
990,1.0,0.0,0.0,0.0,0.0
991,1.0,0.0,0.0,0.0,0.0
992,1.0,1.0,1.0,0.0,0.0
993,2.0,1.0,1.0,0.0,1.0
994,5.0,3.0,2.0,0.0,1.0
995,9.0,8.0,6.0,1.0,3.0
996,15.0,13.0,10.0,11.0,5.0
997,15.0,22.0,15.0,14.0,6.0
998,17.0,25.0,15.0,19.0,8.0
999,23.0,28.0,22.0,18.0,8.0
1000,32.0,33.0,15.0,19.0,12.0
1001,33.0,34.0,15.0,21.0,17.0
1002,48.0,35.0,15.0,14.0,16.0
1003,55.0,32.0,21.0,16.0,20.0
1004,61.0,30.0,22.0,22.0,24.0
1005,60.0,28.0,22.0,22.0,25.0
1006,57.0,26.0,25.0,24.0,22.0
1007,74.0,25.0,31.0,20.0,31.0
1008,72.0,35.0,46.0,20.0,27.0
1009,72.0,45.0,41.0,18.0,32.0
1010,71.0,42.0,38.0,16.0,32.0
1011,71.0,39.0,34.0,18.0,30.0
1012,64.0,40.0,31.0,24.0,29.0
1013,58.0,44.0,34.0,21.0,31.0
1014,59.0,42.0,30.0,21.0,33.0
1015,67.0,38.0,42.0,17.0,35.0
1016,58.0,36.0,46.0,23.0,39.0
1017,53.0,25.0,38.0,24.0,37.0
1018,52.0,17.0,37.0,31.0,36.0
1019,54.0,18.0,38.0,29.0,27.0
1020,54.0,24.0,31.0,21.0,25.0
1021,57.0,27.0,37.0,19.0,22.0
1022,55.0,29.0,34.0,18.0,31.0
1023,57.0,34.0,25.0,20.0,33.0
1024,57.0,31.0,28.0,27.0,30.0
1025,57.0,33.0,26.0,25.0,34.0
1026,55.0,29.0,31.0,23.0,33.0
1027,55.0,24.0,34.0,27.0,33.0
1028,61.0,19.0,42.0,24.0,37.0
1029,59.0,18.0,36.0,26.0,34.0
1030,55.0,26.0,29.0,28.0,35.0
1031,52.0,29.0,22.0,27.0,27.0
1032,49.0,15.0,16.0,15.0,21.0
1033,47.0,0.0,0.0,0.0,0.0
1034,43.0,0.0,0.0,0.0,0.0
1035,43.0,0.0,0.0,0.0,0.0
1036,41.0,0.0,0.0,0.0,0.0
1037,35.0,0.0,0.0,0.0,0.0
1038,34.0,0.0,0.0,0.0,0.0
1039,34.0,0.0,0.0,0.0,0.0
1040,31.0,0.0,0.0,0.0,0.0
1041,24.0,0.0,0.0,1.0,0.0
1042,22.0,0.0,0.0,0.0,0.0
1043,19.0,0.0,0.0,0.0,0.0
1044,15.0,0.0,1.0,0.0,0.0
1045,14.0,0.0,0.0,0.0,0.0
1046,11.0,0.0,0.0,0.0,0.0
1047,8.0,0.0,0.0,0.0,0.0
1048,7.0,0.0,0.0,0.0,0.0
1049,5.0,0.0,0.0,0.0,0.0
1050,4.0,0.0,0.0,0.0,0.0
1051,3.0,0.0,0.0,0.0,0.0
1052,3.0,0.0,0.0,0.0,0.0
1053,2.0,0.0,0.0,0.0,0.0
1054,2.0,0.0,0.0,0.0,0.0
1055,1.0,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0,0.0
1058,0.0,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0,0.0
1066,0.0,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.0,0.0
1072,0.0,0.0,0.0,0.0,0.0
1073,0.0,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0,0.0
1084,0.0,0.0,0.0,1.0,0.0
1085,0.0,0.0,0.0,0.0,0.0
1086,1.0,0.0,0.0,0.0,0.0
1087,1.0,0.0,1.0,0.0,0.0
1088,1.0,0.0,0.0,0.0,1.0
1089,3.0,1.0,0.0,0.0,1.0
1090,6.0,3.0,0.0,1.0,1.0
1091,11.0,3.0,1.0,2.0,2.0
1092,18.0,10.0,10.0,9.0,10.0
1093,20.0,17.0,19.0,8.0,14.0
1094,24.0,17.0,16.0,6.0,12.0
1095,35.0,14.0,22.0,10.0,13.0
1096,41.0,28.0,24.0,13.0,21.0
1097,46.0,24.0,27.0,18.0,19.0
1098,52.0,24.0,37.0,22.0,21.0
1099,51.0,19.0,25.0,26.0,27.0
1100,59.0,23.0,30.0,17.0,22.0
1101,67.0,25.0,36.0,19.0,30.0
1102,71.0,27.0,34.0,21.0,31.0
1103,65.0,29.0,26.0,19.0,26.0
1104,64.0,28.0,27.0,21.0,28.0
1105,67.0,29.0,25.0,25.0,33.0
1106,66.0,32.0,37.0,30.0,32.0
1107,65.0,38.0,34.0,27.0,29.0
1108,60.0,41.0,30.0,26.0,33.0
1109,58.0,33.0,30.0,24.0,25.0
1110,57.0,30.0,27.0,21.0,31.0
1111,58.0,33.0,29.0,23.0,29.0
1112,58.0,29.0,27.0,22.0,29.0
1113,57.0,27.0,27.0,21.0,30.0
1114,57.0,27.0,27.0,15.0,31.0
1115,53.0,27.0,29.0,13.0,29.0
1116,53.0,33.0,27.0,13.0,35.0
1117,51.0,34.0,25.0,16.0,35.0
1118,55.0,28.0,30.0,21.0,31.0
1119,55.0,25.0,29.0,19.0,27.0
1120,56.0,31.0,34.0,20.0,24.0
1121,52.0,28.0,32.0,23.0,27.0
1122,47.0,27.0,34.0,24.0,30.0
1123,49.0,28.0,35.0,26.0,28.0
1124,46.0,30.0,26.0,24.0,27.0
1125,47.0,20.0,36.0,28.0,23.0
1126,48.0,16.0,31.0,33.0,33.0
1127,38.0,13.0,32.0,27.0,32.0
1128,30.0,6.0,19.0,12.0,18.0
1129,30.0,3.0,0.0,0.0,0.0
1130,22.0,0.0,0.0,0.0,0.0
1131,23.0,0.0,0.0,0.0,0.0
1132,20.0,0.0,0.0,0.0,0.0
1133,24.0,0.0,0.0,0.0,0.0
1134,26.0,0.0,0.0,0.0,0.0
1135,25.0,0.0,0.0,0.0,0.0
1136,25.0,0.0,0.0,0.0,0.0
1137,25.0,0.0,0.0,0.0,0.0
1138,21.0,0.0,0.0,0.0,0.0
1139,13.0,0.0,0.0,0.0,0.0
1140,10.0,0.0,0.0,0.0,0.0
1141,6.0,0.0,0.0,0.0,0.0
1142,6.0,0.0,0.0,0.0,0.0
1143,5.0,0.0,0.0,0.0,0.0
1144,4.0,0.0,0.0,0.0,0.0
1145,2.0,0.0,0.0,0.0,0.0
1146,2.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.0,0.0
1151,0.0,0.0,0.0,0.0,0.0
1152,0.0,0.0,0.0,0.0,0.0
1153,0.0,0.0,0.0,0.0,0.0
1154,0.0,0.0,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,0.0,0.0
1162,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.0,0.0,0.0,0.0
1164,0.0,0.0,0.0,0.0,0.0
1165,0.0,0.0,0.0,0.0,0.0
1166,0.0,0.0,0.0,0.0,0.0
1167,0.0,0.0,0.0,0.0,0.0
1168,0.0,0.0,0.0,0.0,0.0
1169,0.0,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0,0.0
1171,0.0,0.0,0.0,0.0,0.0
1172,0.0,0.0,0.0,0.0,0.0
1173,0.0,0.0,0.0,0.0,0.0
1174,0.0,0.0,0.0,0.0,0.0
1175,0.0,0.0,0.0,0.0,0.0
1176,0.0,0.0,0.0,0.0,0.0
1177,0.0,1.0,0.0,0.0,0.0
1178,0.0,0.0,0.0,0.0,0.0
1179,0.0,0.0,0.0,0.0,0.0
1180,2.0,0.0,0.0,0.0,0.0
1181,0.0,0.0,0.0,1.0,0.0
1182,0.0,0.0,0.0,1.0,0.0
1183,0.0,0.0,0.0,1.0,0.0
1184,0.0,1.0,0.0,1.0,1.0
1185,1.0,2.0,0.0,0.0,3.0
1186,6.0,4.0,3.0,0.0,2.0
1187,17.0,8.0,4.0,3.0,3.0
1188,26.0,16.0,13.0,8.0,10.0
1189,31.0,18.0,14.0,5.0,17.0
1190,33.0,13.0,18.0,7.0,16.0
1191,41.0,22.0,29.0,7.0,24.0
1192,40.0,30.0,29.0,7.0,23.0
1193,39.0,35.0,22.0,12.0,20.0
1194,37.0,38.0,24.0,18.0,20.0
1195,45.0,39.0,27.0,26.0,21.0
1196,46.0,40.0,25.0,20.0,26.0
1197,50.0,44.0,26.0,19.0,28.0
1198,49.0,37.0,29.0,26.0,26.0
1199,53.0,31.0,37.0,28.0,27.0
1200,49.0,28.0,30.0,35.0,25.0
1201,47.0,35.0,23.0,37.0,37.0
1202,49.0,36.0,34.0,35.0,41.0
1203,55.0,40.0,34.0,40.0,38.0
1204,54.0,40.0,31.0,42.0,32.0
1205,53.0,36.0,38.0,36.0,30.0
1206,52.0,46.0,32.0,34.0,30.0
1207,58.0,40.0,32.0,31.0,29.0
1208,60.0,42.0,33.0,27.0,28.0
1209,63.0,35.0,31.0,31.0,33.0
1210,57.0,36.0,34.0,31.0,31.0
1211,59.0,29.0,31.0,30.0,36.0
1212,59.0,34.0,33.0,30.0,31.0
1213,56.0,42.0,35.0,32.0,28.0
1214,52.0,35.0,37.0,27.0,30.0
1215,55.0,31.0,30.0,31.0,23.0
1216,55.0,28.0,32.0,28.0,26.0
1217,51.0,37.0,31.0,31.0,26.0
1218,50.0,36.0,35.0,31.0,34.0
1219,47.0,38.0,35.0,39.0,25.0
1220,53.0,38.0,36.0,35.0,23.0
1221,45.0,31.0,34.0,35.0,24.0
1222,52.0,26.0,32.0,28.0,27.0
1223,53.0,20.0,36.0,28.0,22.0
1224,45.0,14.0,22.0,18.0,13.0
1225,39.0,0.0,0.0,0.0,0.0
1226,40.0,0.0,1.0,0.0,0.0
1227,42.0,0.0,0.0,0.0,0.0
1228,37.0,0.0,0.0,0.0,0.0
1229,37.0,0.0,0.0,0.0,0.0
1230,33.0,0.0,1.0,0.0,0.0
1231,30.0,0.0,0.0,0.0,0.0
1232,28.0,0.0,0.0,0.0,0.0
1233,23.0,0.0,0.0,0.0,0.0
1234,24.0,0.0,0.0,0.0,0.0
1235,21.0,0.0,0.0,0.0,0.0
1236,17.0,0.0,0.0,0.0,0.0
1237,14.0,0.0,0.0,0.0,0.0
1238,10.0,0.0,0.0,0.0,0.0
1239,8.0,0.0,0.0,0.0,0.0
1240,7.0,0.0,0.0,0.0,0.0
1241,4.0,0.0,0.0,0.0,0.0
1242,3.0,1.0,0.0,0.0,0.0
1243,3.0,0.0,0.0,0.0,0.0
1244,1.0,0.0,0.0,0.0,0.0
1245,1.0,0.0,0.0,0.0,0.0
1246,1.0,0.0,0.0,0.0,0.0
1247,1.0,0.0,0.0,0.0,0.0
1248,0.0,0.0,0.0,0.0,0.0
1249,0.0,0.0,0.0,0.0,0.0
1250,0.0,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,0.0,0.0
1252,0.0,0.0,0.0,0.0,0.0
